symbol,signal_date,score,signal,entry_lag,hold_days,entry_date,entry_year,exit_date,entry_open,exit_close,pnl
DIS,2018-11-08,4,LONG,1,3,2018-11-09,2018,2018-11-14,118.19999694824219,117.12000274658203,-0.0091370070181395
CRM,2018-11-27,4,LONG,1,3,2018-11-28,2018,2018-12-03,138.47999572753906,144.14999389648438,0.04094452876862516
PANW,2018-11-29,4,LONG,1,3,2018-11-30,2018,2018-12-06,30.741666793823242,30.296667098999023,-0.014475457619416723
WDAY,2018-11-29,4,LONG,1,3,2018-11-30,2018,2018-12-06,155.14999389648438,168.1300048828125,0.08366104735388098
IBM,2019-01-22,4,LONG,1,3,2019-01-23,2019,2019-01-28,125.59273529052734,128.36520385742188,0.0220750711454856
LRCX,2019-01-23,4,LONG,1,3,2019-01-24,2019,2019-01-29,15.024999618530273,16.499000549316406,0.09810322583757361
TXT,2019-01-24,4,LONG,1,3,2019-01-25,2019,2019-01-30,52.689998626708984,53.47999954223633,0.014993375139829401
BA,2019-01-30,4,LONG,1,3,2019-01-31,2019,2019-02-05,387.1600036621094,410.17999267578125,0.05945859281932019
META,2019-01-30,4,LONG,1,3,2019-01-31,2019,2019-02-05,165.60000610351562,171.16000366210938,0.03357486324679376
BE,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,11.010000228881836,9.40999984741211,-0.14532246577729827
EMR,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,67.06999969482422,66.91999816894531,-0.0022364921210888547
MCHP,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,44.25,44.47999954223633,0.005197729768052613
PAYC,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,170.0,172.2100067138672,0.013000039493336397
SNAP,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,8.609999656677246,8.989999771118164,0.04413474211305217
TDG,2019-02-05,4,LONG,1,3,2019-02-06,2019,2019-02-11,419.3800048828125,428.7300109863281,0.022294830451271275
SHOP,2019-02-12,4,LONG,1,3,2019-02-13,2019,2019-02-19,17.819000244140625,18.1299991607666,0.017453219168580544
CYBR,2019-02-14,4,LONG,1,3,2019-02-15,2019,2019-02-21,102.33999633789062,104.08999633789062,0.01709986381299171
GLOB,2019-02-14,4,LONG,1,3,2019-02-15,2019,2019-02-21,73.0,69.75,-0.04452054794520548
CDNS,2019-02-19,4,LONG,1,3,2019-02-20,2019,2019-02-25,57.0,57.27000045776367,0.00473685013620477
INTU,2019-02-21,4,LONG,1,3,2019-02-22,2019,2019-02-27,236.72000122070312,249.85000610351562,0.05546639411585206
ROKU,2019-02-21,4,LONG,1,3,2019-02-22,2019,2019-02-27,55.09000015258789,67.37000274658203,0.22290801524743287
BOX,2019-02-27,4,LONG,1,3,2019-02-28,2019,2019-03-05,19.219999313354492,19.149999618530273,-0.0036420237942246633
WDAY,2019-02-28,4,LONG,1,3,2019-03-01,2019,2019-03-06,199.85000610351562,182.42999267578125,-0.08716543855751192
ZS,2019-02-28,4,LONG,1,3,2019-03-01,2019,2019-03-06,57.4900016784668,58.27000045776367,0.013567555340479803
CRM,2019-03-04,4,LONG,1,3,2019-03-05,2019,2019-03-08,159.9199981689453,155.05999755859375,-0.030390199262116554
AVAV,2019-03-05,4,LONG,1,3,2019-03-06,2019,2019-03-11,86.7699966430664,78.37999725341797,-0.09669240191585121
MDB,2019-03-13,4,LONG,1,3,2019-03-14,2019,2019-03-19,126.94000244140625,138.75999450683594,0.09311479311563454
TEAM,2019-04-17,4,LONG,1,3,2019-04-18,2019,2019-04-24,101.4000015258789,103.16999816894531,0.017455587933247464
AMD,2019-04-30,4,LONG,1,3,2019-05-01,2019,2019-05-06,28.950000762939453,27.420000076293945,-0.05284976325818094
LDOS,2019-04-30,4,LONG,1,3,2019-05-01,2019,2019-05-06,74.11000061035156,74.11000061035156,0.0
LSCC,2019-04-30,4,LONG,1,3,2019-05-01,2019,2019-05-06,13.779999732971191,14.779999732971191,0.07256894189970958
TT,2019-04-30,4,LONG,1,3,2019-05-01,2019,2019-05-06,95.42280578613281,95.76416015625,0.0035772828864648032
LHX,2019-05-01,4,LONG,1,3,2019-05-02,2019,2019-05-07,178.7100067138672,176.69000244140625,-0.011303252177116018
ACLS,2019-05-07,4,LONG,1,3,2019-05-08,2019,2019-05-13,20.440000534057617,16.479999542236328,-0.1937378125417874
HUBS,2019-05-07,4,LONG,1,3,2019-05-08,2019,2019-05-13,178.25,174.0399932861328,-0.023618550989437236
ROKU,2019-05-08,4,LONG,1,3,2019-05-09,2019,2019-05-14,70.0,82.83000183105469,0.1832857404436384
GLOB,2019-05-09,4,LONG,1,3,2019-05-10,2019,2019-05-15,79.30999755859375,83.20999908447266,0.04917414759718797
TTWO,2019-05-13,4,LONG,1,3,2019-05-14,2019,2019-05-17,101.05000305175781,106.66000366210938,0.05551707512050366
AMAT,2019-05-16,4,LONG,1,3,2019-05-17,2019,2019-05-22,43.349998474121094,40.4900016784668,-0.06597455354840777
SNPS,2019-05-22,4,LONG,1,3,2019-05-23,2019,2019-05-29,116.4000015258789,116.22000122070312,-0.0015463943540908137
INTU,2019-05-23,4,LONG,1,3,2019-05-24,2019,2019-05-30,251.24000549316406,248.0800018310547,-0.012577629330593828
ZS,2019-05-30,4,LONG,1,3,2019-05-31,2019,2019-06-05,71.9800033569336,72.44999694824219,0.006529502214357994
ASML,2019-07-17,4,LONG,1,3,2019-07-18,2019,2019-07-23,221.69000244140625,230.2100067138672,0.03843206359615976
IBM,2019-07-17,4,LONG,1,3,2019-07-18,2019,2019-07-23,136.2332763671875,143.7667236328125,0.05529814349704262
CDNS,2019-07-22,4,LONG,1,3,2019-07-23,2019,2019-07-26,71.98999786376953,75.91000366210938,0.0544520893827206
SNAP,2019-07-23,4,LONG,1,3,2019-07-24,2019,2019-07-29,16.219999313354492,17.5,0.07891496552602431
TER,2019-07-23,4,LONG,1,3,2019-07-24,2019,2019-07-29,53.29999923706055,57.59000015258789,0.08048782320702963
PYPL,2019-07-24,4,LONG,1,3,2019-07-25,2019,2019-07-30,116.75,112.04000091552734,-0.04034260457792425
FISV,2019-07-25,4,LONG,1,3,2019-07-26,2019,2019-07-31,98.97000122070312,105.43000030517578,0.0652722946831824
AMKR,2019-07-29,4,LONG,1,3,2019-07-30,2019,2019-08-02,8.399999618530273,9.15999984741211,0.09047622183283043
PAYC,2019-07-30,4,LONG,1,3,2019-07-31,2019,2019-08-05,243.69000244140625,221.1699981689453,-0.09241250788643138
LRCX,2019-07-31,4,LONG,1,3,2019-08-01,2019,2019-08-06,20.788999557495117,19.45199966430664,-0.06431285399236271
TTWO,2019-08-05,4,LONG,1,3,2019-08-06,2019,2019-08-09,124.88999938964844,128.8699951171875,0.031868009824563635
SEDG,2019-08-06,4,LONG,1,3,2019-08-07,2019,2019-08-12,75.98999786376953,86.62999725341797,0.14001841938097184
MELI,2019-08-07,4,LONG,1,3,2019-08-08,2019,2019-08-13,645.0,637.5700073242188,-0.011519368489583333
SNPS,2019-08-21,4,LONG,1,3,2019-08-22,2019,2019-08-27,135.0,136.69000244140625,0.012518536603009259
ZS,2019-09-10,4,LONG,1,3,2019-09-11,2019,2019-09-16,48.36000061035156,47.619998931884766,-0.015301936913300987
HON,2019-10-17,4,LONG,1,3,2019-10-18,2019,2019-10-23,157.54005432128906,160.08482360839844,0.01615315735463403
TEAM,2019-10-17,4,LONG,1,3,2019-10-18,2019,2019-10-23,121.12000274658203,107.75,-0.11038641383253542
CDNS,2019-10-21,4,LONG,1,3,2019-10-22,2019,2019-10-25,69.79000091552734,65.0999984741211,-0.0672016389150496
MPWR,2019-10-22,4,LONG,1,3,2019-10-23,2019,2019-10-28,146.0,153.89999389648438,0.05410954723619435
GD,2019-10-23,4,LONG,1,3,2019-10-24,2019,2019-10-29,175.97999572753906,176.02999877929688,0.00028414054421975157
TSLA,2019-10-23,4,LONG,1,3,2019-10-24,2019,2019-10-29,19.891332626342773,21.08133316040039,0.05982507841036546
LDOS,2019-10-29,4,LONG,1,3,2019-10-30,2019,2019-11-04,86.91000366210938,85.77999877929688,-0.013002011681023025
TENB,2019-10-29,4,LONG,1,3,2019-10-30,2019,2019-11-04,27.690000534057617,25.459999084472656,-0.08053453978240796
AAPL,2019-10-30,4,LONG,1,3,2019-10-31,2019,2019-11-05,61.810001373291016,64.28250122070312,0.04000161450377369
CW,2019-10-30,4,LONG,1,3,2019-10-31,2019,2019-11-05,132.0,137.91000366210938,0.04477275501598011
KLAC,2019-10-30,4,LONG,1,3,2019-10-31,2019,2019-11-05,167.6699981689453,171.97999572753906,0.025705240088635117
LHX,2019-10-30,4,LONG,1,3,2019-10-31,2019,2019-11-05,207.3800048828125,193.0399932861328,-0.06914847747632673
ACLS,2019-10-31,4,LONG,1,3,2019-11-01,2019,2019-11-06,19.489999771118164,21.610000610351562,0.10877377445509183
PH,2019-10-31,4,LONG,1,3,2019-11-01,2019,2019-11-06,186.08999633789062,199.1699981689453,0.07028858126959622
HUBS,2019-11-05,4,LONG,1,3,2019-11-06,2019,2019-11-11,142.80999755859375,141.08999633789062,-0.012043983265229192
KTOS,2019-11-05,4,LONG,1,3,2019-11-06,2019,2019-11-11,19.5,19.540000915527344,0.0020513290014022435
DIS,2019-11-07,4,LONG,1,3,2019-11-08,2019,2019-11-13,140.22000122070312,148.72000122070312,0.06061902671517733
RUN,2019-11-12,4,LONG,1,3,2019-11-13,2019,2019-11-18,14.880000114440918,14.4399995803833,-0.02956992813666717
INTU,2019-11-21,4,LONG,1,3,2019-11-22,2019,2019-11-27,267.9200134277344,262.1499938964844,-0.021536351306604938
AVAV,2019-12-03,4,LONG,1,3,2019-12-04,2019,2019-12-09,66.12000274658203,61.29999923706055,-0.07289781169542747
WDAY,2019-12-03,4,LONG,1,3,2019-12-04,2019,2019-12-09,164.55999755859375,163.6300048828125,-0.005651389703321513
DOCU,2019-12-05,4,LONG,1,3,2019-12-06,2019,2019-12-11,74.94000244140625,72.45999908447266,-0.0330931848964463
MSTR,2020-01-28,4,LONG,1,3,2020-01-29,2020,2020-02-03,15.699999809265137,14.947999954223633,-0.04789808052084954
TSLA,2020-01-29,4,LONG,1,3,2020-01-30,2020,2020-02-04,42.16133117675781,59.137332916259766,0.4026438745098323
NOC,2020-01-30,4,LONG,1,3,2020-01-31,2020,2020-02-05,383.3299865722656,367.79998779296875,-0.04051339400333908
PH,2020-01-30,4,LONG,1,3,2020-01-31,2020,2020-02-05,202.52999877929688,210.44000244140625,0.03905596064674423
MCHP,2020-02-04,4,LONG,1,3,2020-02-05,2020,2020-02-10,53.994998931884766,54.07500076293945,0.0014816526092649917
FORM,2020-02-05,4,LONG,1,3,2020-02-06,2020,2020-02-11,26.059999465942383,26.56999969482422,0.019570231747255074
PAYC,2020-02-05,4,LONG,1,3,2020-02-06,2020,2020-02-11,301.0799865722656,294.760009765625,-0.020991022613599378
PINS,2020-02-06,4,LONG,1,3,2020-02-07,2020,2020-02-12,26.989999771118164,23.940000534057617,-0.11300478928956245
NET,2020-02-13,4,LONG,1,3,2020-02-14,2020,2020-02-20,18.459999084472656,20.299999237060547,0.09967498612367638
ZS,2020-02-20,4,LONG,1,3,2020-02-21,2020,2020-02-26,56.71500015258789,51.33000183105469,-0.09494839649202552
BOX,2020-02-26,4,LONG,1,3,2020-02-27,2020,2020-03-03,15.199999809265137,15.890000343322754,0.04539477254710414
WDAY,2020-02-27,4,LONG,1,3,2020-02-28,2020,2020-03-04,170.4499969482422,170.88999938964844,0.002581416540241174
MRVL,2020-03-04,4,LONG,1,3,2020-03-05,2020,2020-03-10,24.450000762939453,23.209999084472656,-0.05071581348767697
BE,2020-03-16,4,LONG,1,3,2020-03-17,2020,2020-03-20,4.639999866485596,4.079999923706055,-0.12068964631322139
MU,2020-03-25,4,LONG,1,3,2020-03-26,2020,2020-03-31,44.900001525878906,42.060001373291016,-0.06325167162747214
ROK,2020-04-28,4,LONG,1,3,2020-04-29,2020,2020-05-04,197.0,187.9199981689453,-0.04609137985306948
TENB,2020-04-28,4,LONG,1,3,2020-04-29,2020,2020-05-04,25.979999542236328,25.540000915527344,-0.01693605213478421
TSLA,2020-04-29,4,LONG,1,3,2020-04-30,2020,2020-05-05,57.01266860961914,51.2140007019043,-0.10170841058887913
PH,2020-04-30,4,LONG,1,3,2020-05-01,2020,2020-05-06,157.41000366210938,153.36000061035156,-0.025729006781877742
KLAC,2020-05-05,4,LONG,1,3,2020-05-06,2020,2020-05-11,163.41000366210938,168.77999877929688,0.03286209532368223
ONTO,2020-05-05,4,LONG,1,3,2020-05-06,2020,2020-05-11,32.63999938964844,32.2599983215332,-0.011642189804566884
TDG,2020-05-05,4,LONG,1,3,2020-05-06,2020,2020-05-11,329.1700134277344,348.9599914550781,0.06012084096380918
GPN,2020-05-06,4,LONG,1,3,2020-05-07,2020,2020-05-12,174.25,167.32000732421875,-0.03977040273045194
TWLO,2020-05-06,4,LONG,1,3,2020-05-07,2020,2020-05-12,152.39999389648438,190.2899932861328,0.24862205319630593
KTOS,2020-05-07,4,LONG,1,3,2020-05-08,2020,2020-05-13,16.260000228881836,15.760000228881836,-0.030750307070222218
UBER,2020-05-07,4,LONG,1,3,2020-05-08,2020,2020-05-13,32.59000015258789,33.02000045776367,0.01319424066162933
DDOG,2020-05-11,4,LONG,1,3,2020-05-12,2020,2020-05-15,61.869998931884766,67.16000366210938,0.08550193666640586
TTWO,2020-05-20,4,LONG,1,3,2020-05-21,2020,2020-05-27,142.13999938964844,134.52000427246094,-0.05360908364927457
BOX,2020-05-27,4,LONG,1,3,2020-05-28,2020,2020-06-02,20.09000015258789,19.760000228881836,-0.016426078705805574
CRWD,2020-06-02,4,LONG,1,3,2020-06-03,2020,2020-06-08,99.9800033569336,95.43000030517578,-0.04550913081603003
ASML,2020-07-15,4,LONG,1,3,2020-07-16,2020,2020-07-21,374.1000061035156,383.82000732421875,0.02598236049751238
IBM,2020-07-20,4,LONG,1,3,2020-07-21,2020,2020-07-24,125.3919677734375,120.25812530517578,-0.04094235507602625
DOV,2020-07-22,4,LONG,1,3,2020-07-23,2020,2020-07-28,105.4000015258789,104.7699966430664,-0.005977275841479135
IEX,2020-07-23,4,LONG,1,3,2020-07-24,2020,2020-07-29,170.33999633789062,166.60000610351562,-0.021956030966187548
INTC,2020-07-23,4,LONG,1,3,2020-07-24,2020,2020-07-29,52.150001525878906,48.06999969482422,-0.07823589092380041
SWKS,2020-07-23,4,LONG,1,3,2020-07-24,2020,2020-07-29,131.47000122070312,136.4499969482422,0.037879331264164026
AXP,2020-07-24,4,LONG,1,3,2020-07-27,2020,2020-07-30,94.63999938964844,94.6500015258789,0.00010568614005678837
LSCC,2020-07-28,4,LONG,1,3,2020-07-29,2020,2020-08-03,30.989999771118164,31.209999084472656,0.007099042109691319
TENB,2020-07-28,4,LONG,1,3,2020-07-29,2020,2020-08-03,34.65999984741211,34.470001220703125,-0.005481783829931858
SHOP,2020-07-29,4,LONG,1,3,2020-07-30,2020,2020-08-04,104.83000183105469,108.0,0.030239417281076847
MA,2020-07-30,4,LONG,1,3,2020-07-31,2020,2020-08-05,310.0,328.0,0.05806451612903226
ITW,2020-07-31,4,LONG,1,3,2020-08-03,2020,2020-08-06,185.83999633789062,187.9499969482422,0.011353856284603024
ACLS,2020-08-04,4,LONG,1,3,2020-08-05,2020,2020-08-10,29.0,26.18000030517578,-0.09724136878704202
KTOS,2020-08-04,4,LONG,1,3,2020-08-05,2020,2020-08-10,19.469999313354492,19.290000915527344,-0.009244910332569316
LDOS,2020-08-04,4,LONG,1,3,2020-08-05,2020,2020-08-10,92.11000061035156,94.41999816894531,0.025078683566246186
TDG,2020-08-04,4,LONG,1,3,2020-08-05,2020,2020-08-10,452.1199951171875,482.57000732421875,0.06734940399868566
EPAM,2020-08-06,4,LONG,1,3,2020-08-07,2020,2020-08-12,298.2099914550781,312.20001220703125,0.04691331998532504
FSLR,2020-08-06,4,LONG,1,3,2020-08-07,2020,2020-08-12,69.0999984741211,73.52999877929688,0.06410999136034537
FTNT,2020-08-06,4,LONG,1,3,2020-08-07,2020,2020-08-12,26.18600082397461,25.34000015258789,-0.03230736442244981
PLUG,2020-08-06,4,LONG,1,3,2020-08-07,2020,2020-08-12,10.949999809265137,10.630000114440918,-0.029223716931342503
ON,2020-08-08,4,LONG,1,3,2020-08-10,2020,2020-08-13,20.959999084472656,21.899999618530273,0.04484735568304378
BIDU,2020-08-13,4,LONG,1,3,2020-08-14,2020,2020-08-19,118.4000015258789,122.70999908447266,0.03640200593791129
GLOB,2020-08-13,4,LONG,1,3,2020-08-14,2020,2020-08-19,183.57000732421875,172.02999877929688,-0.0628643464862976
BOX,2020-08-26,4,LONG,1,3,2020-08-27,2020,2020-09-01,21.030000686645508,20.049999237060547,-0.04660016251008886
ESTC,2020-08-26,4,LONG,1,3,2020-08-27,2020,2020-09-01,117.52999877929688,109.91999816894531,-0.06474943154421335
DOV,2020-10-20,4,LONG,1,3,2020-10-21,2020,2020-10-26,113.94999694824219,113.81999969482422,-0.0011408271777051074
SNAP,2020-10-20,4,LONG,1,3,2020-10-21,2020,2020-10-26,34.970001220703125,41.27000045776367,0.18015438996698657
TSLA,2020-10-21,4,LONG,1,3,2020-10-22,2020,2020-10-27,147.30667114257812,141.55999755859375,-0.039011631580637446
TWLO,2020-10-26,4,LONG,1,3,2020-10-27,2020,2020-10-30,297.67999267578125,278.9700012207031,-0.06285270060274474
AMD,2020-10-27,4,LONG,1,3,2020-10-28,2020,2020-11-02,78.7300033569336,74.69999694824219,-0.051187682419125566
FISV,2020-10-27,4,LONG,1,3,2020-10-28,2020,2020-11-02,97.0,97.29000091552734,0.002989700160075709
IEX,2020-10-27,4,LONG,1,3,2020-10-28,2020,2020-11-02,176.5399932861328,178.75999450683594,0.01257506120499839
LSCC,2020-10-27,4,LONG,1,3,2020-10-28,2020,2020-11-02,33.900001525878906,35.060001373291016,0.0342182830442228
MSFT,2020-10-27,4,LONG,1,3,2020-10-28,2020,2020-11-02,207.6699981689453,202.3300018310547,-0.02571385556399143
TT,2020-10-28,4,LONG,1,3,2020-10-29,2020,2020-11-03,127.8499984741211,141.25999450683594,0.10488851148034424
META,2020-10-29,4,LONG,1,3,2020-10-30,2020,2020-11-04,274.5,287.3800048828125,0.04692169356215847
SHOP,2020-10-29,4,LONG,1,3,2020-10-30,2020,2020-11-04,97.38999938964844,99.5999984741211,0.02269225894160501
TXT,2020-10-29,4,LONG,1,3,2020-10-30,2020,2020-11-04,34.130001068115234,38.060001373291016,0.11514796900628425
ONTO,2020-11-02,4,LONG,1,3,2020-11-03,2020,2020-11-06,34.400001525878906,37.599998474121094,0.09302316297384026
ETN,2020-11-03,4,LONG,1,3,2020-11-04,2020,2020-11-09,110.19999694824219,113.5,0.029945582061202146
MELI,2020-11-04,4,LONG,1,3,2020-11-05,2020,2020-11-10,1405.0999755859375,1226.030029296875,-0.12744285061594207
ACLS,2020-11-05,4,LONG,1,3,2020-11-06,2020,2020-11-11,25.219999313354492,25.1200008392334,-0.003965046663111627
COHR,2020-11-05,4,LONG,1,3,2020-11-06,2020,2020-11-11,56.040000915527344,58.529998779296875,0.04443250933423187
ROKU,2020-11-05,4,LONG,1,3,2020-11-06,2020,2020-11-11,235.99000549316406,231.42999267578125,-0.019322906526712643
RUN,2020-11-05,4,LONG,1,3,2020-11-06,2020,2020-11-11,60.37300109863281,54.0,-0.10556044892022327
NVDA,2020-11-18,4,LONG,1,3,2020-11-19,2020,2020-11-24,13.212750434875488,12.95775032043457,-0.019299548243024163
INTU,2020-11-19,4,LONG,1,3,2020-11-20,2020,2020-11-25,358.8500061035156,350.4700012207031,-0.023352388854063898
BOX,2020-12-01,4,LONG,1,3,2020-12-02,2020,2020-12-07,16.920000076293945,17.200000762939453,0.016548503864240966
CRM,2020-12-01,4,LONG,1,3,2020-12-02,2020,2020-12-07,225.47999572753906,227.6999969482422,0.009845668186838557
VEEV,2020-12-01,4,LONG,1,3,2020-12-02,2020,2020-12-07,272.0,267.7200012207031,-0.01573528962976792
ESTC,2020-12-02,4,LONG,1,3,2020-12-03,2020,2020-12-08,130.5500030517578,145.8300018310547,0.1170432663508937
MU,2021-01-07,4,LONG,1,3,2021-01-08,2021,2021-01-13,82.54000091552734,79.91000366210938,-0.0318633053579627
IBM,2021-01-21,4,LONG,1,3,2021-01-22,2021,2021-01-27,115.3919677734375,117.0841293334961,0.014664465757105484
INTC,2021-01-21,4,LONG,1,3,2021-01-22,2021,2021-01-27,58.849998474121094,53.59000015258789,-0.08937975289576691
AMD,2021-01-26,4,LONG,1,3,2021-01-27,2021,2021-02-01,91.0999984741211,87.66000366210938,-0.03776064620889014
LRCX,2021-01-27,4,LONG,1,3,2021-01-28,2021,2021-02-02,52.637001037597656,51.606998443603516,-0.01956803339267806
DOV,2021-01-28,4,LONG,1,3,2021-01-29,2021,2021-02-03,117.37999725341797,120.83000183105469,0.029391758888768067
SWK,2021-01-28,4,LONG,1,3,2021-01-29,2021,2021-02-03,178.6199951171875,174.35000610351562,-0.023905436851403207
V,2021-01-28,4,LONG,1,3,2021-01-29,2021,2021-02-03,197.82000732421875,201.36000061035156,0.017895021509785464
NXPI,2021-02-01,4,LONG,1,3,2021-02-02,2021,2021-02-05,180.0,181.99000549316406,0.01105558607313368
FORM,2021-02-03,4,LONG,1,3,2021-02-04,2021,2021-02-09,44.2599983215332,46.08000183105469,0.04112073155312397
QRVO,2021-02-03,4,LONG,1,3,2021-02-04,2021,2021-02-09,166.0,168.85000610351562,0.017168711466961598
AMKR,2021-02-08,4,LONG,1,3,2021-02-09,2021,2021-02-12,18.84000015258789,24.209999084472656,0.28503178813122965
DDOG,2021-02-11,4,LONG,1,3,2021-02-12,2021,2021-02-18,111.75,106.4000015258789,-0.04787470670354446
DIS,2021-02-11,4,LONG,1,3,2021-02-12,2021,2021-02-18,193.0,183.0,-0.05181347150259067
AMAT,2021-02-18,4,LONG,1,3,2021-02-19,2021,2021-02-24,121.61000061035156,122.80999755859375,0.009867584427427776
CDNS,2021-02-22,4,LONG,1,3,2021-02-23,2021,2021-02-26,135.5399932861328,141.08999633789062,0.04094734636766163
NVDA,2021-02-24,4,LONG,1,3,2021-02-25,2021,2021-03-02,14.045499801635742,13.40625,-0.045512784213011415
PLUG,2021-02-25,4,LONG,1,3,2021-02-26,2021,2021-03-03,44.68000030517578,43.810001373291016,-0.019471775423958178
ZS,2021-02-25,4,LONG,1,3,2021-02-26,2021,2021-03-03,213.10000610351562,187.8300018310547,-0.11858284161749746
DOCU,2021-03-11,4,LONG,1,3,2021-03-12,2021,2021-03-17,215.89999389648438,213.33999633789062,-0.011857330388907602
CRWD,2021-03-16,4,LONG,1,3,2021-03-17,2021,2021-03-22,199.0,195.72999572753906,-0.016432182273673053
ADBE,2021-03-23,4,LONG,1,3,2021-03-24,2021,2021-03-29,464.760009765625,469.32000732421875,0.00981151016175708
ASML,2021-04-21,4,LONG,1,3,2021-04-22,2021,2021-04-27,664.1699829101562,672.8099975585938,0.013008740037572963
LRCX,2021-04-21,4,LONG,1,3,2021-04-22,2021,2021-04-27,64.38999938964844,64.48799896240234,0.0015219688411685403
SAP,2021-04-22,4,LONG,1,3,2021-04-23,2021,2021-04-28,142.4600067138672,144.0800018310547,0.011371578273481916
ENPH,2021-04-27,4,LONG,1,3,2021-04-28,2021,2021-05-03,150.36000061035156,136.41000366210938,-0.09277731372449727
GD,2021-04-28,4,LONG,1,3,2021-04-29,2021,2021-05-04,188.1199951171875,191.99000549316406,0.02057203102501559
SHOP,2021-04-28,4,LONG,1,3,2021-04-29,2021,2021-05-04,129.9499969482422,114.29399871826172,-0.12047709578797527
FSLR,2021-04-29,4,LONG,1,3,2021-04-30,2021,2021-05-05,84.01000213623047,74.38999938964844,-0.11451020714155265
NOC,2021-04-29,4,LONG,1,3,2021-04-30,2021,2021-05-05,353.8299865722656,372.989990234375,0.05415031057068469
ONTO,2021-04-29,4,LONG,1,3,2021-04-30,2021,2021-05-05,66.98999786376953,63.81999969482422,-0.04732046977209646
XYL,2021-05-04,4,LONG,1,3,2021-05-05,2021,2021-05-10,117.13999938964844,119.80000305175781,0.02270790230467115
MELI,2021-05-05,4,LONG,1,3,2021-05-06,2021,2021-05-11,1552.02001953125,1381.4200439453125,-0.10992124678743712
PYPL,2021-05-05,4,LONG,1,3,2021-05-06,2021,2021-05-11,256.0,248.60000610351562,-0.02890622615814209
TWLO,2021-05-05,4,LONG,1,3,2021-05-06,2021,2021-05-11,305.8800048828125,306.07000732421875,0.0006211665959631554
BILL,2021-05-06,4,LONG,1,3,2021-05-07,2021,2021-05-12,152.28500366210938,139.32000732421875,-0.08513639574555493
NTDOY,2021-05-06,4,LONG,1,3,2021-05-07,2021,2021-05-12,13.87600040435791,13.904000282287598,0.0020178637297310707
UPST,2021-05-11,4,LONG,1,3,2021-05-12,2021,2021-05-17,115.27999877929688,115.0,-0.0024288582777740276
GLOB,2021-05-13,4,LONG,1,3,2021-05-14,2021,2021-05-19,220.0,217.38999938964844,-0.011863639137961648
SNPS,2021-05-19,4,LONG,1,3,2021-05-20,2021,2021-05-25,238.5,255.8300018310547,0.07266248147192741
NVDA,2021-05-26,4,LONG,1,3,2021-05-27,2021,2021-06-02,15.699749946594238,16.778249740600586,0.06869534850396185
OKTA,2021-05-26,4,LONG,1,3,2021-05-27,2021,2021-06-02,226.88999938964844,215.75,-0.04909867962279472
MRVL,2021-06-07,4,LONG,1,3,2021-06-08,2021,2021-06-11,51.18000030517578,52.099998474121094,0.01797573590190608
ADBE,2021-06-17,4,LONG,1,3,2021-06-18,2021,2021-06-23,569.9600219726562,574.22998046875,0.007491680699490535
AVAV,2021-06-29,4,LONG,1,3,2021-06-30,2021,2021-07-06,105.5999984741211,98.25,-0.06960225928338744
DOV,2021-07-20,4,LONG,1,3,2021-07-21,2021,2021-07-26,163.3000030517578,162.91000366210938,-0.002388238716228483
AXP,2021-07-23,4,LONG,1,3,2021-07-26,2021,2021-07-29,173.25,171.9499969482422,-0.007503625118371212
AMKR,2021-07-26,4,LONG,1,3,2021-07-27,2021,2021-07-30,23.030000686645508,24.639999389648438,0.06990875618759862
AMD,2021-07-27,4,LONG,1,3,2021-07-28,2021,2021-08-02,93.44000244140625,108.62999725341797,0.16256415255914577
MSFT,2021-07-27,4,LONG,1,3,2021-07-28,2021,2021-08-02,288.989990234375,284.82000732421875,-0.014429506388004424
TENB,2021-07-27,4,LONG,1,3,2021-07-28,2021,2021-08-02,46.900001525878906,45.0,-0.04051175829558356
ON,2021-08-02,4,LONG,1,3,2021-08-03,2021,2021-08-06,43.869998931884766,45.279998779296875,0.03214041216644115
ETN,2021-08-03,4,LONG,1,3,2021-08-04,2021,2021-08-09,163.07000732421875,163.2899932861328,0.0013490277306278794
ACLS,2021-08-04,4,LONG,1,3,2021-08-05,2021,2021-08-10,43.5,44.060001373291016,0.01287359478829921
EA,2021-08-04,4,LONG,1,3,2021-08-05,2021,2021-08-10,144.8300018310547,137.02999877929688,-0.053856265643471964
EMR,2021-08-04,4,LONG,1,3,2021-08-05,2021,2021-08-10,101.4000015258789,103.06999969482422,0.01646940970231743
HUBS,2021-08-04,4,LONG,1,3,2021-08-05,2021,2021-08-10,627.27001953125,656.5,0.04659872074006207
UBER,2021-08-04,4,LONG,1,3,2021-08-05,2021,2021-08-10,40.5,43.5,0.07407407407407407
UPST,2021-08-10,4,LONG,1,3,2021-08-11,2021,2021-08-16,166.82000732421875,200.88999938964844,0.2042320499315998
DIS,2021-08-12,4,LONG,1,3,2021-08-13,2021,2021-08-18,186.2899932861328,174.74000549316406,-0.06200004406693226
GLOB,2021-08-12,4,LONG,1,3,2021-08-13,2021,2021-08-18,270.25,286.5,0.060129509713228495
